ID;TOWN;TOWNNO;TRACT;LON;LAT;x;y;MEDV;CMEDV;CRIM;ZN;INDUS;CHAS;NOX;RM;AGE;DIS;RAD;TAX;PTRATIO;B;LSTAT
469;0;85;1102,00;-71,0700;42,1680;329,010;4670,290;19,1;19,1;15,575700;0,0;18,100;0;0,5800;5,9260;71,00;2,90840;24;666;20,20;368,74;18,130
470;0;85;1103,00;-71,0690;42,1725;329,110;4670,790;20,1;20,1;13,075100;0,0;18,100;0;0,5800;5,7130;56,70;2,82370;24;666;20,20;396,90;14,760
471;0;85;1104,00;-71,0740;42,1680;328,680;4670,300;19,9;19,9;4,348790;0,0;18,100;0;0,5800;6,1670;84,00;3,03340;24;666;20,20;396,90;16,290
472;0;85;1105,00;-71,0825;42,1698;327,980;4670,510;19,6;19,6;4,038410;0,0;18,100;0;0,5320;6,2290;90,70;3,09930;24;666;20,20;395,33;12,870
473;0;85;1106,00;-71,0833;42,1750;327,930;4671,090;23,2;23,2;3,568680;0,0;18,100;0;0,5800;6,4370;75,00;2,89650;24;666;20,20;393,37;14,360
474;0;86;1201,00;-71,0732;42,1840;328,790;4672,070;29,8;29,8;4,646890;0,0;18,100;0;0,6140;6,9800;67,60;2,53290;24;666;20,20;374,68;11,660
475;0;86;1202,00;-71,0550;42,1830;330,290;4671,930;13,8;13,8;8,055790;0,0;18,100;0;0,5840;5,4270;95,40;2,42980;24;666;20,20;352,58;18,140
476;0;86;1203,00;-71,0511;42,1879;330,630;4672,460;13,3;13,3;6,393120;0,0;18,100;0;0,5840;6,1620;97,40;2,20600;24;666;20,20;302,76;24,100
477;0;86;1204,00;-71,0565;42,1880;330,180;4672,480;16,7;16,7;4,871410;0,0;18,100;0;0,6140;6,4840;93,60;2,30530;24;666;20,20;396,21;18,680
478;0;86;1205,00;-71,0528;42,1920;330,500;4672,920;12,0;12,0;15,023400;0,0;18,100;0;0,6140;5,3040;97,30;2,10070;24;666;20,20;349,48;24,910
479;0;86;1206,00;-71,0558;42,1913;330,250;4672,850;14,6;14,6;10,233000;0,0;18,100;0;0,6140;6,1850;96,70;2,17050;24;666;20,20;379,70;18,030
480;0;86;1207,00;-71,0670;42,1945;329,330;4673,230;21,4;21,4;14,333700;0,0;18,100;0;0,6140;6,2290;88,00;1,95120;24;666;20,20;383,32;13,110
481;0;87;1301,00;-71,1008;42,1740;326,480;4671,020;23,0;23,0;5,824010;0,0;18,100;0;0,5320;6,2420;64,70;3,42420;24;666;20,20;396,90;10,740
482;0;87;1302,00;-71,0950;42,1730;326,960;4670,900;23,7;23,7;5,708180;0,0;18,100;0;0,5320;6,7500;74,90;3,33170;24;666;20,20;393,07;7,740
483;0;87;1303,00;-71,0900;42,1665;327,350;4670,160;25,0;25,0;5,731160;0,0;18,100;0;0,5320;7,0610;77,00;3,41060;24;666;20,20;395,28;7,010
484;0;87;1304,00;-71,0975;42,1608;326,720;4669,550;21,8;21,8;2,818380;0,0;18,100;0;0,5320;5,7620;40,30;4,09830;24;666;20,20;392,92;10,420
485;0;88;1401,00;-71,0804;42,1540;328,110;4668,760;20,6;20,6;2,378570;0,0;18,100;0;0,5830;5,8710;41,90;3,72400;24;666;20,20;370,73;13,340
486;0;88;1402,00;-71,0750;42,1455;328,540;4667,800;21,2;21,2;3,673670;0,0;18,100;0;0,5830;6,3120;51,90;3,99170;24;666;20,20;388,62;10,580
487;0;88;1403,00;-71,0715;42,1550;328,850;4668,850;19,1;19,1;5,691750;0,0;18,100;0;0,5830;6,1140;79,80;3,54590;24;666;20,20;392,68;14,980
488;0;88;1404,00;-71,0650;42,1610;329,400;4669,500;20,6;20,6;4,835670;0,0;18,100;0;0,5830;5,9050;53,20;3,15230;24;666;20,20;388,22;11,450
489;0;89;1601,00;-71,0189;42,2344;333,410;4677,560;15,2;15,2;0,150860;0,0;27,740;0;0,6090;5,4540;92,70;1,82090;4;711;20,10;395,09;18,060
490;0;89;1602,00;-71,0228;42,2335;333,080;4677,470;7,0;7,0;0,183370;0,0;27,740;0;0,6090;5,4140;98,30;1,75540;4;711;20,10;344,05;23,970
491;0;89;1604,00;-71,0245;42,2368;332,950;4677,840;8,1;8,1;0,207460;0,0;27,740;0;0,6090;5,0930;98,00;1,82260;4;711;20,10;318,43;29,680
492;0;89;1605,00;-71,0160;42,2382;333,660;4677,980;13,6;13,6;0,105740;0,0;27,740;0;0,6090;5,9830;98,80;1,86810;4;711;20,10;390,11;18,070
493;0;89;1606,00;-71,0297;42,2447;332,540;4678,730;20,1;20,1;0,111320;0,0;27,740;0;0,6090;5,9830;83,50;2,10990;4;711;20,10;396,90;13,350
494;0;90;1701,00;-71,0125;42,2462;333,970;4678,860;21,8;21,8;0,173310;0,0;9,690;0;0,5850;5,7070;54,00;2,38170;6;391;19,20;396,90;12,010
495;0;90;1702,00;-71,0125;42,2500;333,980;4679,280;24,5;24,5;0,279570;0,0;9,690;0;0,5850;5,9260;42,60;2,38170;6;391;19,20;396,90;13,590
496;0;90;1703,00;-71,0105;42,2547;334,150;4679,800;23,1;23,1;0,178990;0,0;9,690;0;0,5850;5,6700;28,80;2,79860;6;391;19,20;393,29;17,600
497;0;90;1704,00;-71,0010;42,2525;334,930;4679,540;19,7;19,7;0,289600;0,0;9,690;0;0,5850;5,3900;72,90;2,79860;6;391;19,20;396,90;21,140
498;0;90;1705,00;-70,9947;42,2496;335,440;4679,200;18,3;18,3;0,268380;0,0;9,690;0;0,5850;5,7940;70,60;2,89270;6;391;19,20;396,90;14,100
499;0;90;1706,00;-71,0050;42,2455;334,580;4678,770;21,2;21,2;0,239120;0,0;9,690;0;0,5850;6,0190;65,30;2,40910;6;391;19,20;396,90;12,920
500;0;90;1707,00;-70,9985;42,2430;335,110;4678,480;17,5;17,5;0,177830;0,0;9,690;0;0,5850;5,5690;73,50;2,39990;6;391;19,20;395,77;15,100
501;0;90;1708,00;-70,9920;42,2380;335,640;4677,910;16,8;16,8;0,224380;0,0;9,690;0;0,5850;6,0270;79,70;2,49820;6;391;19,20;396,90;14,330
502;0;91;1801,00;-70,9860;42,2312;336,110;4677,140;22,4;22,4;0,062630;0,0;11,930;0;0,5730;6,5930;69,10;2,47860;1;273;21,00;391,99;9,670
503;0;91;1802,00;-70,9910;42,2275;335,690;4676,740;20,6;20,6;0,045270;0,0;11,930;0;0,5730;6,1200;76,70;2,28750;1;273;21,00;396,90;9,080
504;0;91;1803,00;-70,9948;42,2260;335,370;4676,580;23,9;23,9;0,060760;0,0;11,930;0;0,5730;6,9760;91,00;2,16750;1;273;21,00;396,90;5,640
505;0;91;1804,00;-70,9875;42,2240;335,970;4676,350;22,0;22,0;0,109590;0,0;11,930;0;0,5730;6,7940;89,30;2,38890;1;273;21,00;393,45;6,480
506;0;91;1805,00;-70,9825;42,2210;336,380;4676,000;11,9;19,0;0,047410;0,0;11,930;0;0,5730;6,0300;80,80;2,50500;1;273;21,00;396,90;7,880
